TYPE,YEAR,MONTH,DOW,HOLIDAY_YN,TIME,REGION,DONG,GUBUN,ADDR,LO,LA,H_DONG,REG_CT,LABEL
승용,2019,12,목,0,19,명성빌딩,둔산동,안전신문고,대전 서구 둔산로74번길 23,127.382189,36.350226,둔산2동,4,2.준상습
승용,2019,12,목,0,20,아르누보펠리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,12,금,0,19,봉순이포장마차,월평동,안전신문고,대전 서구 월평중로24번길 27,127.365457,36.356763,월평1동,6,2.준상습
승용,2019,12,금,0,20,하나로마트,관저동,생활불편신고,대전 서구 구봉로 111,127.335572,36.296748,관저2동,1,1.일반
승용,2019,12,토,1,9,여기마트죠,탄방동,생활불편신고,대전 서구 문정로2번길 95,127.385441,36.34333,탄방동,8,2.준상습
승용,2019,12,토,1,10,수노래연습장,탄방동,생활불편신고,대전 서구 계룡로509번길 45 5층,127.382814,36.345858,탄방동,22,3.상습
승용,2019,12,토,1,11,행복한곰탕,둔산동,생활불편신고,대전 서구 둔산북로 36 110호,127.378359,36.355488,둔산2동,23,3.상습
승용,2019,12,토,1,12,인어공주와연일왕자,월평동,안전신문고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,토,1,12,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,12,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,13,더리치빌 오피스텔,둔산동,안전신문고,대전 서구 신갈마로 51,127.36622,36.338345,내동,2,2.준상습
승용,2019,12,토,1,14,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,17,내동성당,내동,안전신문고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2019,12,토,1,18,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,18,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,19,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,19,베스트치과,가수원동,생활불편신고,대전 서구 원도안로 16 지산프라자II 3층,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,21,낙지한마당,둔산동,안전신문고,대전광역시 서구 둔산동 둔산로123번길 28,127.387942,36.35269747,둔산1동,7,2.준상습
승용,2019,12,일,1,10,아르누보팰리스,탄방동,안전신문고,대전 서구 둔산중로 20,127.387261,36.348432,탄방동,35,3.상습
승용,2019,12,일,1,12,서부농협한밭지점,만년동,안전신문고,대전 서구 둔산대로117번길 44 엑스포오피스텔1차,127.382547,36.366982,만년동,7,2.준상습
승용,2019,12,일,1,13,리베라아이누리,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2019,12,일,1,14,서부농협한밭지점,만년동,안전신문고,대전 서구 둔산대로117번길 44 엑스포오피스텔1차,127.382547,36.366982,만년동,7,2.준상습
승용,2019,12,일,1,14,스타게이트빌딩,월평동,생활불편신고,대전 서구 대덕대로 325,127.378921,36.361916,월평2동,10,2.준상습
승용,2019,12,일,1,14,스타게이트빌딩,월평동,생활불편신고,대전 서구 대덕대로 325,127.378921,36.361916,월평2동,10,2.준상습
화물4톤이하,2019,12,일,1,15,로데오타운,탄방동,안전신문고,대전 서구 문정로 77 로데오 타운,127.387982,36.347354,탄방동,9,2.준상습
화물4톤이하,2019,12,일,1,17,금복주택,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,일,1,18,이철헤어,둔산동,생활불편신고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,18,이철헤어,둔산동,생활불편신고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,23,본만쥬,갈마동,생활불편신고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,월,0,10,동서대로부근,내동,주행형CCTV,대전광역시 서구 내동 25-55,127.374696,36.334271,내동,1,1.일반
승용,2019,12,월,0,12,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,월,0,15,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,월,0,16,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,월,0,19,이화약국,관저동,안전신문고,대전 서구 관저로 157 하이존,127.339747,36.299349,관저2동,34,3.상습
승용,2019,12,화,0,11,대전새길교회,탄방동,안전신문고,대전 서구 계룡로509번길 12,127.381676,36.344645,탄방동,17,3.상습
화물4톤이하,2019,12,화,0,12,선사인혜요양병원,월평동,생활불편신고,대전 서구 대덕대로317번길 26,127.377911,36.361334,월평2동,23,3.상습
승용,2019,12,화,0,17,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,화,0,19,종로약국,둔산동,안전신문고,대전 서구 둔산로 206,127.396766,36.351094,둔산3동,8,2.준상습
화물4톤초과,2019,12,화,0,23,보라삼거리,둔산동,안전신문고,대전광역시 서구 둔산동 2168,127.401469,36.355236,둔산3동,1,1.일반
승용,2019,12,수,0,8,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,12,수,0,14,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,수,0,14,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,수,0,16,법원,둔산동,안전신문고,대전 서구 둔산중로78번길 45 대전지방법원,127.388284,36.354403,둔산1동,6,2.준상습
승용,2019,12,수,0,16,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,12,수,0,21,투다리,월평동,안전신문고,대전 서구 월평중로 50 전원아파트 102동,127.36479,36.359364,월평3동,2,2.준상습
승용,2019,12,목,0,8,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,목,0,10,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,목,0,14,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,목,0,17,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,목,0,20,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,목,0,20,롯데시네마,월평동,생활불편신고,대전 서구 대덕대로 325 스타게이트 12층,127.378921,36.361916,월평2동,10,2.준상습
승용,2019,12,목,0,20,롯데시네마,월평동,생활불편신고,대전 서구 대덕대로 325 스타게이트 12층,127.378921,36.361916,월평2동,10,2.준상습
승용,2019,12,목,0,20,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,목,0,20,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
화물4톤이하,2019,12,목,0,20,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,목,0,23,할리스커피,괴정동,생활불편신고,대전 서구 용문로 41-80,127.388991,36.339482,괴정동,33,3.상습
승용,2019,12,금,0,10,갤러리아 옥외주차장 앞,둔산동,고정형CCTV,대전 서구 둔산로31번길 16,127.377814,36.352538,둔산2동,32,3.상습
승용,2019,12,금,0,13,녹원아파트,둔산동,안전신문고,대전 서구 둔산남로 30,127.380627,36.347695,둔산2동,8,2.준상습
승용,2019,12,금,0,16,검찰청,둔산동,고정형CCTV,대전 서구 둔산중로78번길 15 대전지방검찰청,127.388748,36.354874,둔산1동,20,3.상습
승용,2019,12,금,0,18,투다리,월평동,안전신문고,대전 서구 월평중로 50 전원아파트 102동,127.36479,36.359364,월평3동,2,2.준상습
승용,2019,12,금,0,21,도안베스트치과,가수원동,생활불편신고,대전 서구 원도안로 16 지산프라자II 3층,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,금,0,21,도안베스트치과,도안동,생활불편신고,대전 서구 원도안로 16 지산프라자II 3층,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,13,성당,내동,안전신문고,대전 서구 도솔로252번길 19,127.378958,36.331932,내동,22,3.상습
승용,2019,12,토,1,13,홈플러스,탄방동,생활불편신고,대전 서구 둔산중로 1,127.385878,36.34719,탄방동,1,1.일반
승용,2019,12,토,1,17,교원웨딩홀부페,탄방동,생활불편신고,대전 서구 둔산중로 8 The-K한국교직원공제회 대전회관 3층,127.387337,36.347251,탄방동,4,2.준상습
승용,2019,12,토,1,18,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,토,1,19,롯데시네마,월평동,생활불편신고,대전 서구 대덕대로 325 스타게이트 12층,127.378921,36.361916,월평2동,10,2.준상습
승용,2019,12,토,1,19,지산프라자2,가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,일,1,4,본만쥬,둔산동,생활불편신고,대전 서구 둔산중로 38 둔산메트로존,127.387249,36.35,둔산1동,7,2.준상습
승용,2019,12,일,1,10,현대자동차월평대리점,월평동,안전신문고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
승용,2019,12,일,1,12,이철헤어,둔산동,안전신문고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,12,이철헤어,둔산동,안전신문고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,12,이철헤어,둔산동,안전신문고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,15,이철헤어,둔산동,생활불편신고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,15,이철헤어,둔산동,생활불편신고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,15,이철헤어,둔산동,생활불편신고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,일,1,15,장군부대찌개,둔산동,안전신문고,대전 서구 둔산중로40번길 20,127.387939,36.350003,둔산1동,9,2.준상습
승용,2019,12,일,1,19,나인프라자,관저동,생활불편신고,대전 서구 구봉로 129,127.337242,36.296713,관저2동,3,2.준상습
승용,2019,12,월,0,3,만년주먹구이,만년동,생활불편신고,대전 서구 만년남로3번길 63,127.373077,36.365329,만년동,16,3.상습
승용,2019,12,월,0,13,인어공주와연일왕자,월평동,안전신문고,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,월,0,16,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,12,월,0,19,대도집,월평동,안전신문고,대전 서구 월평중로24번길 22,127.365159,36.356527,월평1동,73,3.상습
승용,2019,12,월,0,20,양평해장국,둔산동,생활불편신고,대전 서구 둔산로 134,127.388612,36.350962,둔산1동,6,2.준상습
승용,2019,12,월,0,20,이철헤어,둔산동,안전신문고,대전 서구 둔산로31번길 17 타임월드,127.377268,36.352526,둔산2동,19,3.상습
승용,2019,12,월,0,22,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,월,0,22,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,화,0,8,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,화,0,10,느리울유치원,관저동,고정형CCTV,대전 서구 구봉로147번길 64,127.338679,36.299262,관저2동,63,3.상습
승용,2019,12,화,0,10,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
화물4톤이하,2019,12,화,0,15,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,12,화,0,16,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,12,화,0,17,에스프라자(선암초등학교),관저동,고정형CCTV,대전 서구 관저중로 61,127.334029,36.297506,관저2동,16,3.상습
승용,2019,12,화,0,20,둔산남로부근,탄방동,주행형CCTV,대전광역시 서구 탄방동 1084,127.398247,36.345405,탄방동,2,2.준상습
승용,2019,12,화,0,22,스페이스편의점,관저동,생활불편신고,대전 서구 관저로129번길 3 1층,127.336119,36.29914,관저2동,15,3.상습
승용,2019,12,수,1,15,현대자동차,월평동,생활불편신고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
승용,2019,12,수,1,16,본만쥬,갈마동,안전신문고,대전 서구 갈마역로 11,127.373509,36.351686,갈마1동,75,3.상습
승용,2019,12,수,1,16,현대자동차,월평동,생활불편신고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
승용,2019,12,수,1,16,현대자동차,월평동,생활불편신고,대전 서구 한밭대로570번길 14 풍산빌딩,127.36184,36.357717,월평1동,10,2.준상습
승용,2019,12,수,1,17,지산프라자2(복권판매점),가수원동,생활불편신고,대전 서구 원도안로 16,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,수,1,22,도안베스트치과,가수원동,생활불편신고,대전 서구 원도안로 16 지산프라자II 3층,127.349169,36.305665,가수원동,48,3.상습
승용,2019,12,목,0,14,귀빈장마트 앞,도마동,고정형CCTV,대전 서구 도마로 33,127.373953,36.322641,도마1동,31,3.상습
승용,2019,12,목,0,16,인어공주와연일왕자,월평동,PDA,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,목,0,16,인어공주와연일왕자,월평동,PDA,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,목,0,16,인어공주와연일왕자,월평동,PDA,대전 서구 월평중로 1,127.363713,36.354771,월평1동,37,3.상습
승용,2019,12,목,0,17,둔산로부근,둔산1동,주행형CCTV,대전광역시 서구 둔산동 1399,127.385883,36.355058,둔산1동,1,1.일반
